id,pnu,dong,jibun,use,year,fl_up,fl_dn,score,grade,f_nbv,f_age,lon,lat
27453,4117110100108730124,안양동,873-124,공동주택,2001.0,4.0,1.0,0.171,B,0.276,25.0,126.917778,37.401161
21713,4117310300109280004,평촌동,928-4,단독주택,1996.0,4.0,1.0,0.1709,B,0.182,30.0,126.964167,37.383302
11704,4117310200114200018,관양동,1420-18,제1종근린생활시설,1986.0,2.0,1.0,0.1709,B,0.108,40.0,126.961095,37.404512
22638,4117310200108540000,관양동,854,자동차관련시설,1992.0,2.0,1.0,0.1709,B,0.05,34.0,126.972489,37.39759
25953,4117310400109710029,호계동,971-29,공동주택,2001.0,4.0,1.0,0.1709,B,0.1,25.0,126.95583,37.368342
24157,4117310200115040002,관양동,1504-2,위락시설,1987.0,3.0,1.0,0.1708,B,0.194,39.0,126.976316,37.398878
6490,4117110300100160024,박달동,16-24,단독주택,1974.0,1.0,0.0,0.1708,B,0.159,52.0,126.908939,37.404214
27469,4117110300101080007,박달동,108-7,제2종근린생활시설,1991.0,4.0,1.0,0.1708,B,0.143,35.0,126.905963,37.404095
18512,4117110100102060016,안양동,206-16,공장,2007.0,6.0,1.0,0.1708,B,0.111,19.0,126.938504,37.384274
28121,4117110200102720021,석수동,272-21,단독주택,2012.0,4.0,0.0,0.1708,B,0.047,14.0,126.909882,37.414289
25861,4117310400106390002,호계동,639-2,제1종근린생활시설,1984.0,3.0,1.0,0.1708,B,0.067,42.0,126.950987,37.367473
26816,4117310400109670059,호계동,967-59,제1종근린생활시설,2003.0,6.0,1.0,0.1707,B,0.0,23.0,126.956805,37.369738
2114,4117110200103090006,석수동,309-6,제1종근린생활시설,1990.0,3.0,1.0,0.1707,B,0.109,36.0,126.910035,37.410972
22733,4117310400109220001,호계동,922-1,자동차관련시설,2001.0,1.0,0.0,0.1707,B,0.048,25.0,126.94833,37.382879
15065,4117110100102040002,안양동,204-2,공장,1977.0,1.0,0.0,0.1707,B,0.167,49.0,126.938567,37.385834
3512,4117110100106930016,안양동,693-16,제2종근린생활시설,1981.0,2.0,1.0,0.1706,B,0.017,45.0,126.916574,37.40291
28473,4117310400110270018,호계동,1027-18,자동차관련시설,2009.0,1.0,2.0,0.1705,B,0.5,17.0,126.947674,37.370681
5675,4117310100103060052,비산동,306-52,제1종근린생활시설,1990.0,4.0,1.0,0.1703,B,0.011,36.0,126.942403,37.405831
6754,4117110300100160025,박달동,16-25,단독주택,1970.0,1.0,0.0,0.1702,B,0.156,56.0,126.908992,37.40414
14729,4117110100102190008,안양동,219-8,공장,2010.0,8.0,0.0,0.1702,B,0.0,16.0,126.938802,37.383161
19056,4117310400109250049,호계동,925-49,제1종근린생활시설,2014.0,6.0,0.0,0.1702,B,0.412,12.0,126.951995,37.413902
4834,4117110300100750024,박달동,75-24,제1종근린생활시설,1980.0,2.0,1.0,0.1702,B,0.134,46.0,126.912987,37.402755
13123,4117110100103980061,안양동,398-61,제1종근린생활시설,1985.0,2.0,1.0,0.1702,B,0.014,41.0,126.929831,37.380752
3099,4117110200102510003,석수동,251-3,제1종근린생활시설,1978.0,3.0,1.0,0.1701,B,0.25,48.0,126.906129,37.42179
25319,4117310400106700011,호계동,670-11,제2종근린생활시설,1989.0,2.0,0.0,0.1701,B,0.043,37.0,126.953212,37.368623
22956,4117110100105720005,안양동,572-5,업무시설,2005.0,14.0,5.0,0.1701,B,0.071,21.0,126.932772,37.384478
20473,4117310400110950011,호계동,1095-11,단독주택,1997.0,3.0,1.0,0.17,B,0.122,29.0,126.960162,37.376569
5647,4117310100110190029,비산동,1019-29,제2종근린생활시설,1988.0,4.0,1.0,0.17,B,0.061,38.0,126.948938,37.406758
12409,4117310100100060003,비산동,6-3,제2종근린생활시설,1996.0,1.0,0.0,0.17,B,0.5,30.0,126.951998,37.412671
17395,4117110100104130001,안양동,413-1,단독주택,1990.0,4.0,1.0,0.1699,B,0.039,36.0,126.927654,37.392902
16806,4117110100107070250,안양동,707-250,제2종근린생활시설,1990.0,5.0,1.0,0.1699,B,0.055,36.0,126.919081,37.394933
2880,4117110300100230001,박달동,23-1,제1종근린생활시설,1990.0,4.0,1.0,0.1698,B,0.07,36.0,126.90829,37.406492
24051,4117310400109380024,호계동,938-24,제2종근린생활시설,2001.0,4.0,0.0,0.1698,B,0.023,25.0,126.955138,37.37725
2504,4117110100108210052,안양동,821-52,노유자시설,2012.0,5.0,0.0,0.1698,B,0.111,14.0,126.912017,37.407966
12448,4117310200114660006,관양동,1466-6,제1종근린생활시설,1981.0,3.0,1.0,0.1698,B,0.034,45.0,126.969229,37.404454
44496,4117110100108470006,안양동,847-6,제1종근린생활시설,2014.0,1.0,0.0,0.1697,B,0.017,12.0,126.916828,37.404941
16669,4117110100103940078,안양동,394-78,제1종근린생활시설,1982.0,3.0,1.0,0.1696,B,0.056,44.0,126.932418,37.382481
25800,4117310400111100003,호계동,1110-3,단독주택,1997.0,3.0,1.0,0.1694,B,0.108,29.0,126.963911,37.37307
28658,4117310200109810009,관양동,981-9,제2종근린생활시설,2010.0,5.0,0.0,0.1694,B,0.077,16.0,126.9697,37.392562
13714,4117310100104190009,비산동,419-9,제1종근린생활시설,1990.0,3.0,1.0,0.1693,B,0.0,36.0,126.940609,37.397406
16124,4117110100107110317,안양동,711-317,제2종근린생활시설,1983.0,4.0,1.0,0.1693,B,0.105,43.0,126.918922,37.395748
18469,4117110100104020029,안양동,402-29,제1종근린생활시설,1992.0,3.0,1.0,0.1693,B,0.023,34.0,126.927694,37.38123
26114,4117310400106660006,호계동,666-6,제1종근린생활시설,1988.0,2.0,1.0,0.1693,B,0.019,38.0,126.953939,37.367738
18642,4117110100105430013,안양동,543-13,제1종근린생활시설,1988.0,2.0,1.0,0.1693,B,0.083,38.0,126.929457,37.384469
18083,4117110100107140109,안양동,714-109,제1종근린생활시설,1990.0,5.0,1.0,0.1692,B,0.059,36.0,126.917791,37.395162
36195,4117310200109000009,관양동,900-9,제2종근린생활시설,2006.0,1.0,0.0,0.1692,B,0.0,20.0,126.971524,37.395543
2412,4117110100108210070,안양동,821-70,제1종근린생활시설,1989.0,3.0,1.0,0.1691,B,0.094,37.0,126.912342,37.408092
5980,4117310100105190002,비산동,519-2,제2종근린생활시설,1995.0,4.0,1.0,0.1691,B,0.0,31.0,126.932628,37.403077
5131,4117110200103200025,석수동,320-25,단독주택,1997.0,3.0,1.0,0.1691,B,0.058,29.0,126.911339,37.412199
5420,4117310100110520002,비산동,1052-2,제1종근린생활시설,1993.0,5.0,1.0,0.1691,B,0.111,33.0,126.952475,37.402544
3340,4117110200102710033,석수동,271-33,제1종근린생활시설,1991.0,4.0,1.0,0.169,B,0.075,35.0,126.910507,37.413552
26264,4117310400109660018,호계동,966-18,숙박시설,1986.0,3.0,1.0,0.1689,B,0.118,40.0,126.954379,37.368755
13652,4117310400109180033,호계동,918-33,종교시설,2006.0,3.0,1.0,0.1689,B,0.034,20.0,126.949727,37.384828
18883,4117310400109230008,호계동,923-8,제1종근린생활시설,1992.0,2.0,1.0,0.1689,B,0.0,34.0,126.951405,37.383884
18873,4117310400109180022,호계동,918-22,노유자시설,1991.0,4.0,1.0,0.1689,B,0.04,35.0,126.950846,37.385333
21114,4117310400109230013,호계동,923-13,제2종근린생활시설,1994.0,5.0,1.0,0.1688,B,0.04,32.0,126.952033,37.383211
3413,4117110100106950084,안양동,695-84,제2종근린생활시설,1982.0,2.0,1.0,0.1688,B,0.076,44.0,126.91694,37.402521
672,4117110200105300001,석수동,530-1,공장,1984.0,1.0,0.0,0.1688,B,0.333,42.0,126.899184,37.424742
847,4117110200107640001,석수동,764-1,단독주택,1988.0,4.0,1.0,0.1688,B,0.092,38.0,126.897654,37.406621
14080,4117310400101830002,호계동,183-2,공장,1975.0,1.0,0.0,0.1687,B,0.0,51.0,126.943001,37.381632
13527,4117110100107070017,안양동,707-17,제1종근린생활시설,1982.0,4.0,1.0,0.1687,B,0.094,44.0,126.918914,37.395338
45206,4117110100110880054,안양동,1088-54,단독주택,2016.0,4.0,0.0,0.1687,B,0.2,10.0,126.900812,37.383137
13430,4117310100104060000,비산동,406,제1종근린생활시설,1979.0,2.0,1.0,0.1686,B,0.0,47.0,126.942401,37.398503
6366,4117310100110300005,비산동,1030-5,제2종근린생활시설,1991.0,6.0,1.0,0.1685,B,0.059,35.0,126.950112,37.405161
18143,4117110100106760210,안양동,676-210,제2종근린생활시설,1986.0,3.0,1.0,0.1685,B,0.133,40.0,126.920211,37.396599
11699,4117310200113910020,관양동,1391-20,제1종근린생활시설,1989.0,3.0,1.0,0.1685,B,0.032,37.0,126.955999,37.405817
28756,4117310400105550016,호계동,555-16,공장,2013.0,8.0,3.0,0.1685,B,0.0,13.0,126.949897,37.373788
25216,4117310300100870001,평촌동,87-1,제1종근린생활시설,2000.0,1.0,0.0,0.1685,B,0.053,26.0,126.97508,37.394689
48361,4117110100102040015,안양동,204-15,공장,2017.0,6.0,1.0,0.1684,B,0.111,9.0,126.938161,37.384877
25421,4117310400109860001,호계동,986-1,위험물저장및처리시설,1997.0,2.0,1.0,0.1684,B,0.051,29.0,126.957466,37.374595
17129,4117110100106760024,안양동,676-24,제2종근린생활시설,1971.0,3.0,0.0,0.1684,B,0.127,55.0,126.919888,37.398707
18903,4117310400110530003,호계동,1053-3,제1종근린생활시설,1994.0,2.0,1.0,0.1684,B,0.0,32.0,126.953675,37.385555
25728,4117310400109440023,호계동,944-23,제1종근린생활시설,1994.0,3.0,1.0,0.1683,B,0.0,32.0,126.955995,37.374772
12294,4117310200113930000,관양동,1393,제1종근린생활시설,1988.0,3.0,1.0,0.1683,B,0.056,38.0,126.955013,37.407474
9491,4117110200102990003,석수동,299-3,단독주택,1996.0,3.0,1.0,0.1682,B,0.096,30.0,126.909092,37.410047
22190,4117110100104670025,안양동,467-25,제1종근린생활시설,1990.0,4.0,1.0,0.1682,B,0.057,36.0,126.926138,37.391052
3387,4117110300100680021,박달동,68-21,제1종근린생활시설,1996.0,4.0,1.0,0.1682,B,0.152,30.0,126.910728,37.402434
2515,4117110200106310002,석수동,631-2,단독주택,1991.0,4.0,1.0,0.1681,B,0.043,35.0,126.900435,37.408443
3051,4117110200102860017,석수동,286-17,제1종근린생활시설,1979.0,2.0,1.0,0.1681,B,0.103,47.0,126.907428,37.413388
2143,4117110200102860015,석수동,286-15,제1종근린생활시설,1979.0,2.0,1.0,0.1681,B,0.091,47.0,126.907681,37.41352
48020,4117110100106890180,안양동,689-180,제1종근린생활시설,1981.0,7.0,1.0,0.168,B,0.178,45.0,126.919675,37.401339
8282,4117110100108730125,안양동,873-125,공동주택,1994.0,4.0,1.0,0.168,B,0.293,32.0,126.917948,37.401132
8283,4117110100106950154,안양동,695-154,공동주택,1994.0,4.0,1.0,0.168,B,0.293,32.0,126.918127,37.401135
16665,4117110100103470009,안양동,347-9,제1종근린생활시설,1985.0,2.0,1.0,0.168,B,0.103,41.0,126.935443,37.382509
2740,4117110100106680002,안양동,668-2,제1종근린생활시설,1974.0,3.0,0.0,0.168,B,0.14,52.0,126.920998,37.402246
2701,4117110100106880036,안양동,688-36,제2종근린생활시설,1989.0,3.0,1.0,0.168,B,0.0,37.0,126.918711,37.404371
2306,4117110100108470047,안양동,847-47,제1종근린생활시설,1994.0,3.0,1.0,0.168,B,0.017,32.0,126.917889,37.403826
2111,4117110100108360004,안양동,836-4,제2종근린생활시설,1980.0,2.0,1.0,0.1679,B,0.183,46.0,126.913753,37.407624
1457,4117110100106880004,안양동,688-4,제2종근린생활시설,1980.0,3.0,1.0,0.1679,B,0.089,46.0,126.919666,37.404018
26605,4117310400108590023,호계동,859-23,제2종근린생활시설,2004.0,4.0,1.0,0.1679,B,0.103,22.0,126.964788,37.362011
9949,4117110100106740157,안양동,674-157,제1종근린생활시설,1989.0,4.0,1.0,0.1679,B,0.174,37.0,126.924097,37.399077
25577,4117310400108590050,호계동,859-50,제1종근린생활시설,1986.0,3.0,1.0,0.1678,B,0.05,40.0,126.963201,37.362332
11734,4117310200114460005,관양동,1446-5,제1종근린생활시설,1981.0,0.0,0.0,0.1678,B,0.167,45.0,126.960798,37.403429
15379,4117110100102130021,안양동,213-21,제2종근린생활시설,1988.0,1.0,0.0,0.1678,B,0.083,38.0,126.934272,37.388594
1942,4117110200102670005,석수동,267-5,제1종근린생활시설,1981.0,2.0,1.0,0.1678,B,0.1,45.0,126.908665,37.418309
25035,4117310200114980011,관양동,1498-11,제2종근린생활시설,2008.0,5.0,0.0,0.1677,B,0.208,18.0,126.976243,37.397872
50905,4117110200108200009,석수동,820-9,제1종근린생활시설,2018.0,3.0,1.0,0.1677,B,0.364,8.0,126.922167,37.419212
24815,4117310200114950028,관양동,1495-28,제1종근린생활시설,1988.0,3.0,1.0,0.1677,B,0.25,38.0,126.974577,37.398542
18922,4117310400109340026,호계동,934-26,제1종근린생활시설,1988.0,2.0,1.0,0.1677,B,0.04,38.0,126.953999,37.379588
33080,4117310200114620014,관양동,1462-14,공동주택,2014.0,5.0,0.0,0.1677,B,0.121,12.0,126.965914,37.402923
12928,4117310200114830032,관양동,1483-32,단독주택,1996.0,3.0,1.0,0.1677,B,0.123,30.0,126.97307,37.401049
28861,4117310200117320008,관양동,1732-8,단독주택,2012.0,4.0,0.0,0.1677,B,0.162,14.0,126.969631,37.405829
14038,4117110100106270041,안양동,627-41,공동주택,2012.0,7.0,0.0,0.1677,B,0.105,14.0,126.923133,37.395547
13142,4117110100105040023,안양동,504-23,숙박시설,1990.0,5.0,1.0,0.1676,B,0.077,36.0,126.930423,37.387131
18400,4117310200116590022,관양동,1659-22,단독주택,2013.0,3.0,0.0,0.1676,B,0.0,13.0,126.973736,37.410286
18725,4117110100105550008,안양동,555-8,단독주택,1993.0,3.0,1.0,0.1675,B,0.033,33.0,126.929333,37.383212
27733,4117110200104770002,석수동,477-2,제1종근린생활시설,1992.0,2.0,1.0,0.1675,B,0.5,34.0,126.899253,37.427228
3534,4117110100108570047,안양동,857-47,제2종근린생활시설,2006.0,5.0,0.0,0.1675,B,0.11,20.0,126.91411,37.408033
17357,4117310200114900004,관양동,1490-4,제2종근린생활시설,2011.0,1.0,0.0,0.1674,B,0.131,15.0,126.974645,37.401528
2304,4117110100108380023,안양동,838-23,단독주택,1999.0,4.0,1.0,0.1674,B,0.059,27.0,126.915845,37.403997
3284,4117110200102650013,석수동,265-13,제2종근린생활시설,1996.0,2.0,0.0,0.1674,B,0.316,30.0,126.907131,37.416999
22690,4117310400109160005,호계동,916-5,제2종근린생활시설,2004.0,3.0,0.0,0.1674,B,0.111,22.0,126.949774,37.387203
21404,4117310400109260000,호계동,926,제2종근린생활시설,1983.0,1.0,1.0,0.1674,B,0.017,43.0,126.951983,37.382359
17478,4117110100107160003,안양동,716-3,제2종근린생활시설,2006.0,4.0,1.0,0.1673,B,0.094,20.0,126.915777,37.393866
21520,4117310200116930000,관양동,1693,단독주택,2012.0,4.0,0.0,0.1672,B,0.0,14.0,126.970723,37.407992
3522,4117110100106740086,안양동,674-86,제2종근린생활시설,1971.0,2.0,0.0,0.1671,B,0.113,55.0,126.923033,37.400127
13723,4117310100104120007,비산동,412-7,제2종근린생활시설,1993.0,2.0,1.0,0.1671,B,0.036,33.0,126.936732,37.397678
25812,4117310400111100005,호계동,1110-5,단독주택,1996.0,4.0,1.0,0.1671,B,0.0,30.0,126.964092,37.372972
12113,4117310100110380032,비산동,1038-32,제1종근린생활시설,1988.0,3.0,1.0,0.167,B,0.052,38.0,126.950596,37.40405
11905,4117310200114060044,관양동,1406-44,제1종근린생활시설,1984.0,2.0,1.0,0.167,B,0.137,42.0,126.960182,37.404198
28863,4117310200116940007,관양동,1694-7,단독주택,2012.0,4.0,0.0,0.167,B,0.026,14.0,126.969784,37.407497
8721,4117310100105030002,비산동,503-2,단독주택,1996.0,4.0,1.0,0.1669,B,0.0,30.0,126.933854,37.40344
28759,4117310200116940004,관양동,1694-4,단독주택,2013.0,4.0,0.0,0.1669,B,0.024,13.0,126.970233,37.407286
10246,4117310200116950004,관양동,1695-4,단독주택,2013.0,4.0,0.0,0.1669,B,0.024,13.0,126.9701,37.407095
28736,4117310200114490006,관양동,1449-6,공동주택,2012.0,6.0,1.0,0.1669,B,0.037,14.0,126.961775,37.402196
27858,4117310400109240006,호계동,924-6,공동주택,2009.0,5.0,0.0,0.1668,B,0.03,17.0,126.94963,37.38234
51858,4117110100109730034,안양동,973-34,공동주택,2017.0,4.0,1.0,0.1667,B,0.061,9.0,126.907179,37.393628
14343,4117110100105340003,안양동,534-3,단독주택,1982.0,3.0,1.0,0.1667,B,0.12,44.0,126.934374,37.385083
5861,4117110100108230040,안양동,823-40,단독주택,2006.0,4.0,0.0,0.1667,B,0.054,20.0,126.913075,37.405463
21720,4117310300109130002,평촌동,913-2,제1종근린생활시설,1993.0,2.0,1.0,0.1666,B,0.068,33.0,126.964255,37.384169
6318,4117110100113610007,안양동,1361-7,제2종근린생활시설,2006.0,3.0,1.0,0.1666,B,0.176,20.0,126.928905,37.419881
13853,4117110100104470005,안양동,447-5,단독주택,2007.0,4.0,0.0,0.1665,B,0.057,19.0,126.923839,37.392863
2967,4117110300100610043,박달동,61-43,제1종근린생활시설,1994.0,2.0,0.0,0.1665,B,0.176,32.0,126.910734,37.404044
42867,4117110200102950007,석수동,295-7,교육연구시설,2015.0,4.0,1.0,0.1664,B,0.079,11.0,126.908464,37.409946
17413,4117110100104940005,안양동,494-5,단독주택,1997.0,3.0,0.0,0.1664,B,0.088,29.0,126.928266,37.386976
297,4117110200104130002,석수동,413-2,제1종근린생활시설,2007.0,2.0,1.0,0.1664,B,0.0,19.0,126.90264,37.43054
27553,4117110200103960002,석수동,396-2,제2종근린생활시설,2007.0,4.0,0.0,0.1663,B,0.0,19.0,126.904355,37.427523
11426,4117110100107650008,안양동,765-8,제1종근린생활시설,1989.0,4.0,1.0,0.1663,B,0.167,37.0,126.912916,37.394534
17775,4117110100106220158,안양동,622-158,문화및집회시설,1992.0,4.0,2.0,0.1663,B,0.129,34.0,126.924503,37.397636
5266,4117310100104920001,비산동,492-1,제1종근린생활시설,1990.0,4.0,1.0,0.1663,B,0.0,36.0,126.933525,37.402672
3350,4117110100109030013,안양동,903-13,제1종근린생활시설,1980.0,3.0,1.0,0.1662,B,0.148,46.0,126.912737,37.401155
15848,4117310200114420009,관양동,1442-9,제2종근린생활시설,2007.0,4.0,1.0,0.1662,B,0.087,19.0,126.956509,37.402565
21196,4117310400101830002,호계동,183-2,공장,1994.0,2.0,0.0,0.1661,B,0.0,32.0,126.944691,37.38269
19927,4117310400110720015,호계동,1072-15,제1종근린생활시설,1994.0,3.0,1.0,0.1661,B,0.087,32.0,126.959151,37.381095
37763,4117310200117220002,관양동,1722-2,자동차관련시설,2016.0,7.0,2.0,0.1659,B,0.0,10.0,126.97284,37.40595
20834,4117110100103420033,안양동,342-33,제1종근린생활시설,1989.0,4.0,1.0,0.1659,B,0.043,37.0,126.936772,37.379427
2091,4117110200102930007,석수동,293-7,단독주택,2003.0,3.0,0.0,0.1658,B,0.08,23.0,126.906678,37.411594
19090,4117110100103930019,안양동,393-19,제1종근린생활시설,1996.0,3.0,1.0,0.1658,B,0.014,30.0,126.929504,37.393566
13356,4117310400102810000,호계동,281,제1종근린생활시설,1992.0,1.0,0.0,0.1658,B,0.015,34.0,126.949419,37.380719
11159,4117110100109560001,안양동,956-1,제1종근린생활시설,1986.0,4.0,1.0,0.1658,B,0.103,40.0,126.913381,37.396778
13432,4117310400108980005,호계동,898-5,공장,1984.0,5.0,0.0,0.1658,B,0.0,42.0,126.94201,37.38887
15723,4117110100105040006,안양동,504-6,제2종근린생활시설,1982.0,3.0,1.0,0.1658,B,0.085,44.0,126.930856,37.387041
3422,4117110100106950140,안양동,695-140,제1종근린생활시설,1982.0,3.0,1.0,0.1657,B,0.171,44.0,126.917562,37.401844
10433,4117110100106180100,안양동,618-100,노유자시설,1998.0,2.0,1.0,0.1657,B,0.04,28.0,126.918745,37.389936
3119,4117110200100830007,석수동,83-7,제1종근린생활시설,2001.0,3.0,0.0,0.1657,B,0.125,25.0,126.912164,37.422824
241,4117110200103950000,석수동,395,제1종근린생활시설,2003.0,1.0,0.0,0.1657,B,0.0,23.0,126.907278,37.427546
20184,4117310400110780005,호계동,1078-5,단독주택,1994.0,3.0,1.0,0.1656,B,0.092,32.0,126.960632,37.379085
12125,4117310100110380012,비산동,1038-12,제1종근린생활시설,1983.0,2.0,1.0,0.1656,B,0.038,43.0,126.951584,37.403996
25138,4117110100107840024,안양동,784-24,노유자시설,2012.0,4.0,1.0,0.1655,B,0.066,14.0,126.915071,37.397897
14381,4117110100101930016,안양동,193-16,제2종근린생활시설,1991.0,5.0,1.0,0.1655,B,0.074,35.0,126.935021,37.390853
19527,4117310300109190001,평촌동,919-1,단독주택,1996.0,3.0,1.0,0.1655,B,0.175,30.0,126.962269,37.383542
17012,4117110100104750018,안양동,475-18,제2종근린생활시설,1993.0,5.0,1.0,0.1655,B,0.031,33.0,126.926847,37.390177
737,4117110300106150000,박달동,615,공장,1997.0,2.0,0.0,0.1654,B,0.0,29.0,126.890711,37.408302
27470,4117110300106040025,박달동,604-25,제1종근린생활시설,2005.0,6.0,2.0,0.1654,B,0.052,21.0,126.897486,37.401487
23346,4117310300100920002,평촌동,92-2,노유자시설,1998.0,2.0,1.0,0.1653,B,0.114,28.0,126.976055,37.393843
782,4117110200107790012,석수동,779-12,단독주택,1989.0,3.0,1.0,0.1653,B,0.042,37.0,126.898547,37.405135
14448,4117110100102030013,안양동,203-13,공장,1997.0,2.0,0.0,0.1653,B,0.067,29.0,126.937329,37.38544
